record_id,external_station_id,candidate_rank,match_score,score_margin,match_method,distance_m,operator_match,postcode_match,address_token_overlap,shared_address_token_count,power_compatible,input_operator,external_operator,input_address,input_power_kw,input_plug_count,external_title,external_address_line_1,external_address_line_2,external_town,external_postcode,connector_types,external_power_kw_values,external_connection_quantity,external_number_of_points,external_status,external_usage_type,external_usage_cost,external_last_verified,data_provider,suggested_decision,suggested_reason,review_decision,review_notes
ev_10435c046b83cdba3b7c1845adcf068f6d457f1948b30b74c36baa8994e8c916,272632,1,5,0,manual_review,1515.8,True,False,0.0,0,True,Evie,Evie,"234 Miller St
North Sydney NSW 2060
Australia",75.0,4,Civic Plaza 88 Christie,88 Christie St,,St Leonards,2065,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:12:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_10435c046b83cdba3b7c1845adcf068f6d457f1948b30b74c36baa8994e8c916,272694,2,5,,rejected_candidate,2660.9,True,False,0.0,0,True,Evie,Evie,"234 Miller St
North Sydney NSW 2060
Australia",75.0,4,Northbridge Plaza,9 Eastern Valley Way,,Northbridge,2063,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T23:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_10435c046b83cdba3b7c1845adcf068f6d457f1948b30b74c36baa8994e8c916,272613,3,0,,rejected_candidate,2332.3,False,False,0.0,0,False,Evie,Chargefox,"234 Miller St
North Sydney NSW 2060
Australia",75.0,4,TLE Electrical Artarmon,65 Reserve Road,,St Leonards,2065,CCS (Type 2) | CHAdeMO,22,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_10435c046b83cdba3b7c1845adcf068f6d457f1948b30b74c36baa8994e8c916,55007,4,0,,rejected_candidate,2535.5,False,False,0.0,0,False,Evie,Tesla (Tesla-only charging),"234 Miller St
North Sydney NSW 2060
Australia",75.0,4,Park Hyatt Sydney,7 Hickson Road,,The Rocks,2000,Tesla (Model S/X),7.6,2,2,Operational,Public - Pay At Location,Free,2017-01-31T18:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ac92d24e87fe78611ed2fc89414435f71c2028b98b1a02d504e10b30dcdaeefd,100404,1,5,1,manual_review,2332.4,True,False,0.0,0,True,Tesla,Tesla (Tesla-only charging),25 Danks St Waterloo NSW 2017,175.0,8,Broadway Supercharger,1 Bay Street,,Broadway,2007,CCS (Type 2),120,8,8,Operational,Public - Membership Required,AUD 0.42/kWh;other tariffs for older cars,2025-03-21T01:01:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_ac92d24e87fe78611ed2fc89414435f71c2028b98b1a02d504e10b30dcdaeefd,191062,2,4,,rejected_candidate,983.6,False,True,0.0,0,True,Tesla,Chargefox,25 Danks St Waterloo NSW 2017,175.0,8,Audi Centre Sydney ,895 South Dowling Street,,Zetland,2017,CCS (Type 2),165,1,1,Operational,Public - Membership Required,$0.70/kWh,2023-07-13T10:51:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ac92d24e87fe78611ed2fc89414435f71c2028b98b1a02d504e10b30dcdaeefd,311308,3,4,,rejected_candidate,2283.5,True,False,0.0,0,False,Tesla,Tesla (including non-tesla),25 Danks St Waterloo NSW 2017,175.0,8,Tesla Destination Charger,1 Bay Street,,Broadway,2007,CCS (Type 2),22,3,3,Operational,Public,0,2025-03-29T03:34:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ac92d24e87fe78611ed2fc89414435f71c2028b98b1a02d504e10b30dcdaeefd,272616,4,3,,rejected_candidate,822.5,False,True,0.0,0,False,Tesla,Chargefox,25 Danks St Waterloo NSW 2017,175.0,8,NRMA - Sydney,4 Defries Avenue,,Zetland,2017,CCS (Type 2) | CHAdeMO,50 | 350,4,4,Operational,Public - Membership Required,$0.45 - $0.60/kWh,2023-07-15T08:58:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ac92d24e87fe78611ed2fc89414435f71c2028b98b1a02d504e10b30dcdaeefd,150024,5,1,,rejected_candidate,539.0,False,False,0.0,0,False,Tesla,(Unknown Operator),25 Danks St Waterloo NSW 2017,175.0,8,Supa Centa Moore Park,,,Kensington,2033,Tesla (Model S/X),17,1,1,Operational,Public,Free,2020-06-10T21:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ac92d24e87fe78611ed2fc89414435f71c2028b98b1a02d504e10b30dcdaeefd,272614,6,0,,rejected_candidate,1501.0,False,False,0.0,0,False,Tesla,Chargefox,25 Danks St Waterloo NSW 2017,175.0,8,Mirvac South Eveleigh,2 Central Avenue,,Eveleigh,2015,CCS (Type 2) | CHAdeMO | Type 2 (Socket Only),22 | 50,8,4,Operational,Public - Membership Required,Free,2023-07-15T07:56:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ac92d24e87fe78611ed2fc89414435f71c2028b98b1a02d504e10b30dcdaeefd,190875,7,0,,rejected_candidate,1507.1,False,False,0.0,0,False,Tesla,Jolt,25 Danks St Waterloo NSW 2017,175.0,8,Kensington [Jolt],110 Anzac Pde,,Kensington,2033,CCS (Type 2) | CHAdeMO,25,2,1,Operational,Public - Membership Required,$0.00/kWh up to 7 kWh then $0.40/kWh,2023-07-13T10:53:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ac92d24e87fe78611ed2fc89414435f71c2028b98b1a02d504e10b30dcdaeefd,272689,8,0,,rejected_candidate,2616.7,False,False,0.0,0,False,Tesla,Evie,25 Danks St Waterloo NSW 2017,175.0,8,Dorhauer Lane,Dorhauer Lane,,Woollahra,2025,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,,2023-07-16T22:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_9bbfe5dc40b88c35b25684fcd8e04efa27cafa104dd51836f34ec7758d3eecc2,266872,1,10,10,close_address_power,172.1,False,True,0.667,2,True,Tesla,Chargefox,"260 Victoria Avenue, Chatswood, NSW 2067",175.0,8,Chatswood Chase Chargefox,345 Victoria Avenue,,Chatswood,2067,CCS (Type 2),120,2,2,Operational,Public - Membership Required,$0.45/kWh,2023-07-13T08:44:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by close_address_power.,,
ev_9bbfe5dc40b88c35b25684fcd8e04efa27cafa104dd51836f34ec7758d3eecc2,272694,2,0,,rejected_candidate,2468.3,False,False,0.0,0,False,Tesla,Evie,"260 Victoria Avenue, Chatswood, NSW 2067",175.0,8,Northbridge Plaza,9 Eastern Valley Way,,Northbridge,2063,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T23:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_9bbfe5dc40b88c35b25684fcd8e04efa27cafa104dd51836f34ec7758d3eecc2,272613,3,0,,rejected_candidate,2615.7,False,False,0.0,0,False,Tesla,Chargefox,"260 Victoria Avenue, Chatswood, NSW 2067",175.0,8,TLE Electrical Artarmon,65 Reserve Road,,St Leonards,2065,CCS (Type 2) | CHAdeMO,22,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_9bbfe5dc40b88c35b25684fcd8e04efa27cafa104dd51836f34ec7758d3eecc2,191165,4,0,,rejected_candidate,2749.4,False,False,0.0,0,False,Tesla,Evie,"260 Victoria Avenue, Chatswood, NSW 2067",175.0,8,Evie Lane Cove,2 Rosenthal Ave,“The Canopy”,Lane Cove,,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,$0.40/kWh,2023-07-15T12:03:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_80b43615dc09cd2c57df9a73dfad05cac69fdf2ab6f62d7e155fd6b850487414,193903,1,4,4,rejected_candidate,2801.6,True,False,0.0,0,False,Chargefox,Chargefox,"31 Moate St
Georgetown NSW 2298
Australia",60.0,2,University of Newcastle P6 [Chargefox],Ring Road,,Callaghan,2308,Type 2 (Socket Only),22,4,4,Operational,Public - Membership Required,Free,2022-07-06T18:32:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_3953c525a75b720790cf7ef496d8b7863986d37a440ac0b7f606c4b12c3bc8ad,312659,1,13,7,close_coordinates_plus_identity,37.0,True,True,0.333,1,False,Evie,Evie,"374 Peel St, Tamworth NSW 2340, Australia",175.0,4,Evie 300kW Charger,Cooper Lane,,Tamworth,2340,CCS (Type 2) | Type 2 (Socket Only),22 | 300,5,1,Operational,Public,63c,2025-05-20T02:24:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by close_coordinates_plus_identity.,,
ev_3953c525a75b720790cf7ef496d8b7863986d37a440ac0b7f606c4b12c3bc8ad,113602,2,6,,rejected_candidate,1792.8,False,True,0.333,1,True,Evie,Tesla (Tesla-only charging),"374 Peel St, Tamworth NSW 2340, Australia",175.0,4,Tamworth Supercharger,West Tamworth League Club,21 Park Street,Tamworth,2340,CCS (Type 2),120,4,4,Operational,Public,AUD 0.42/kWh;other tariffs for older cars,2019-03-22T18:24:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_70c2a1ed13875718dceb4f8214f30d262da250cb3176f9f34fbe922107e9300c,133760,1,5,5,manual_review,3005.1,False,True,0.333,1,False,NRMA,ChargePoint,"424 Hoxton Park Rd, Prestons, NSW, 2170",175.0,4,Woolworths Prestons,Corfield Road,Prestons,Sydney,2170,Type 1 (J1772),6.6,4,4,Operational,Public,Free,2019-12-08T11:44:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_8e498916e9f8def32feb1d71116900a5405b566799da660fb4a041644b354ca4,460625,1,13,8,operator_postcode_address,227.0,True,True,0.667,2,False,Tesla,Tesla (including non-tesla),"46 Wynter St, Taree NSW 2430, Australia",175.0,12,Tesla Supercharger Taree,37 Wynter Street,,Taree,2430,CCS (Type 2),250,12,12,Operational,Public - Membership Required,,2026-09-05T11:22:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_8e498916e9f8def32feb1d71116900a5405b566799da660fb4a041644b354ca4,172652,2,5,,rejected_candidate,3918.3,False,True,0.333,1,False,Tesla,Evie,"46 Wynter St, Taree NSW 2430, Australia",175.0,12,Taree South Service Centre [Evie],Manning River Drive,Glenthorne,,2430,CCS (Type 2) | CHAdeMO,100 | 350,4,4,Operational,Public - Membership Required,$0.60/kWh,2023-07-15T13:54:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_f9a793b1e12d4d17c3a5c805694a7b581b85a53b6993c3344cd153a05147d6f7,193937,1,5,1,manual_review,1559.0,True,False,0.0,0,True,Chargefox,Chargefox,"47-49A Cleary St
Hamilton NSW 2303
Australia",60.0,2,Sportsground No.2 [Chargefox],Smith Street,,Newcastle,2300,Type 2 (Socket Only) | CCS (Type 2),22 | 60,6,5,Partly Operational (Mixed),Public - Membership Required,Free,2023-07-29T09:40:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_f9a793b1e12d4d17c3a5c805694a7b581b85a53b6993c3344cd153a05147d6f7,161831,2,4,,rejected_candidate,2934.3,True,False,0.0,0,False,Chargefox,Chargefox,"47-49A Cleary St
Hamilton NSW 2303
Australia",60.0,2,Wharf Road Carpark (Chargefox),250 Wharf Road,,Newcastle,2300,Type 2 (Socket Only),22,4,4,Operational,Public - Membership Required,Currently free thanks to City of Newcastle,2023-07-13T22:55:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ff8cec41c46b7ef8da0e37e9e7a97b0777e046ef21e551854f28480f8317d6ce,461335,1,17,17,operator_postcode_address,54.4,True,True,1.0,2,False,Tesla,Tesla (including non-tesla),477 Coolac Rd Coolac NSW 2727 Australia,175.0,12,Tesla Supercharger Coolac ,477 Coolac Road ,,Coolac ,2727,CCS (Type 2),300,12,12,Operational,Public - Membership Required,,2025-09-24T02:47:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_22482099fbb5e7cb2bd5721188e15ff1565b350b75c65cb3bb42579ab09d3868,508148,1,18,18,operator_postcode_address,24.2,True,True,1.0,2,True,BP,BP Pulse (AU),"481 Pacific Hwy, Wyoming NSW 2250, Australia",175.0,6,Pacific Highway,Pacific Highway,Wyoming,,2250,CCS (Type 2) | CHAdeMO,60 | 150 | 300,7,6,Operational,Public - Membership Required,55c/kWh,2026-09-09T01:02:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_da8d0a017ef2a7ac9df578287b23cfa7093f8064fe8c641f7bf04ee8b22303f7,272630,1,5,1,manual_review,1502.1,True,False,0.0,0,True,Evie,Evie,"592 Anzac Pde
Kingsford NSW 2032
Australia",75.0,4,Royal Randwick,73 Belmore Road,,Randwick,2031,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:06:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_da8d0a017ef2a7ac9df578287b23cfa7093f8064fe8c641f7bf04ee8b22303f7,190875,2,4,,rejected_candidate,2209.9,False,False,0.5,2,False,Evie,Jolt,"592 Anzac Pde
Kingsford NSW 2032
Australia",75.0,4,Kensington [Jolt],110 Anzac Pde,,Kensington,2033,CCS (Type 2) | CHAdeMO,25,2,1,Operational,Public - Membership Required,$0.00/kWh up to 7 kWh then $0.40/kWh,2023-07-13T10:53:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_da8d0a017ef2a7ac9df578287b23cfa7093f8064fe8c641f7bf04ee8b22303f7,272616,3,1,,rejected_candidate,2846.9,False,False,0.0,0,True,Evie,Chargefox,"592 Anzac Pde
Kingsford NSW 2032
Australia",75.0,4,NRMA - Sydney,4 Defries Avenue,,Zetland,2017,CCS (Type 2) | CHAdeMO,50 | 350,4,4,Operational,Public - Membership Required,$0.45 - $0.60/kWh,2023-07-15T08:58:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_da8d0a017ef2a7ac9df578287b23cfa7093f8064fe8c641f7bf04ee8b22303f7,191062,4,0,,rejected_candidate,2700.8,False,False,0.0,0,False,Evie,Chargefox,"592 Anzac Pde
Kingsford NSW 2032
Australia",75.0,4,Audi Centre Sydney ,895 South Dowling Street,,Zetland,2017,CCS (Type 2),165,1,1,Operational,Public - Membership Required,$0.70/kWh,2023-07-13T10:51:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_74a62fcbdd0e1dedba8488b9444417d0696fc66d2b6403127480262cebe0b95b,272632,1,5,0,manual_review,1446.1,True,False,0.0,0,True,Evie,Evie,"60-62 Amherst St
Cammeray NSW 2062
Australia",50.0,4,Civic Plaza 88 Christie,88 Christie St,,St Leonards,2065,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:12:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_74a62fcbdd0e1dedba8488b9444417d0696fc66d2b6403127480262cebe0b95b,272694,2,5,,rejected_candidate,1505.3,True,False,0.0,0,True,Evie,Evie,"60-62 Amherst St
Cammeray NSW 2062
Australia",50.0,4,Northbridge Plaza,9 Eastern Valley Way,,Northbridge,2063,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T23:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_74a62fcbdd0e1dedba8488b9444417d0696fc66d2b6403127480262cebe0b95b,191164,3,5,,rejected_candidate,2836.8,True,False,0.0,0,True,Evie,Evie,"60-62 Amherst St
Cammeray NSW 2062
Australia",50.0,4,Evie Mosman,6 Myahgah Road,,Mosman,,CHAdeMO | CCS (Type 2),50,2,1,Operational,Public - Membership Required,$0.40/kWh,2023-07-16T22:01:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_74a62fcbdd0e1dedba8488b9444417d0696fc66d2b6403127480262cebe0b95b,272613,4,0,,rejected_candidate,2052.0,False,False,0.0,0,False,Evie,Chargefox,"60-62 Amherst St
Cammeray NSW 2062
Australia",50.0,4,TLE Electrical Artarmon,65 Reserve Road,,St Leonards,2065,CCS (Type 2) | CHAdeMO,22,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ff114def7a6bb53d713ba534bf472dae63501b909e4989a62f91805dd577fcea,300154,1,13,8,close_coordinates_plus_identity,49.2,True,True,0.333,1,False,Tesla,Tesla (including non-tesla),618 Dean St Albury NSW 2640 Australia,175.0,16,Tesla Supercharger Albury,Stanley Street,,Albury,2640,CCS (Type 2),250,12,12,Operational,Public - Membership Required,$0.69/kWh,2024-06-25T11:24:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by close_coordinates_plus_identity.,,
ev_ff114def7a6bb53d713ba534bf472dae63501b909e4989a62f91805dd577fcea,471034,2,5,,rejected_candidate,2442.6,False,True,0.333,1,False,Tesla,Exploren,618 Dean St Albury NSW 2640 Australia,175.0,16,Albury Showground,21 Hague Ave,,North Albury,2640,Type 2 (Socket Only),22,1,1,Operational,Public,$0.50 plus $0.22/kWh,2025-12-18T23:32:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_eebc99b12e3eff7190371311f6d961a2ad19e947491969511c6a5cb1604d1843,272632,1,9,4,combined_evidence,455.9,True,True,0.0,0,True,Evie,Evie,"65 Hume St
Crows Nest NSW 2065
Australia",75.0,4,Civic Plaza 88 Christie,88 Christie St,,St Leonards,2065,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:12:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by combined_evidence.,,
ev_eebc99b12e3eff7190371311f6d961a2ad19e947491969511c6a5cb1604d1843,272613,2,5,,rejected_candidate,1199.8,False,True,0.25,1,False,Evie,Chargefox,"65 Hume St
Crows Nest NSW 2065
Australia",75.0,4,TLE Electrical Artarmon,65 Reserve Road,,St Leonards,2065,CCS (Type 2) | CHAdeMO,22,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_eebc99b12e3eff7190371311f6d961a2ad19e947491969511c6a5cb1604d1843,272694,3,5,,rejected_candidate,1832.5,True,False,0.0,0,True,Evie,Evie,"65 Hume St
Crows Nest NSW 2065
Australia",75.0,4,Northbridge Plaza,9 Eastern Valley Way,,Northbridge,2063,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T23:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_07ee21d4494bcaa60091446e45dddd6694af3ff5c52caf37a3b2174c6f32a4fd,296045,1,15,8,operator_postcode_address,25.1,True,True,0.667,2,False,Tesla,Tesla (including non-tesla),"68 Lead St, Yass NSW 2582, Australia",175.0,12,Tesla Superchargers Yass,Lead Street,,Yass,2582,CCS (Type 2),250,12,1,Operational,Public - Membership Required,$0.52/kWh,2024-03-06T09:49:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_07ee21d4494bcaa60091446e45dddd6694af3ff5c52caf37a3b2174c6f32a4fd,190410,2,7,,rejected_candidate,235.7,False,True,0.333,1,False,Tesla,(Unknown Operator),"68 Lead St, Yass NSW 2582, Australia",175.0,12,Yass Soldiers Club,86 Meehan St,,Yass,2582,Type 2 (Tethered Connector) ,22,1,1,Operational,"Private - For Staff, Visitors or Customers",FREE,2022-02-09T13:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_07ee21d4494bcaa60091446e45dddd6694af3ff5c52caf37a3b2174c6f32a4fd,190005,3,6,,rejected_candidate,322.7,False,True,0.333,1,False,Tesla,NRMA,"68 Lead St, Yass NSW 2582, Australia",175.0,12,Banjo Paterson Park [NRMA],81 Meehan Street,,Yass,2582,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,FREE,2021-12-19T02:14:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_07ee21d4494bcaa60091446e45dddd6694af3ff5c52caf37a3b2174c6f32a4fd,307990,4,3,,rejected_candidate,261.2,False,False,0.333,1,False,Tesla,Chargefox,"68 Lead St, Yass NSW 2582, Australia",175.0,12,Woolworths Yass,Comur Street,,Yass,,CCS (Type 2),50,4,4,Operational,Public - Membership Required,,2025-01-23T07:44:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_606cdfda4e61fa6756bff572c3fcb61f4c6da39d48120e7ab8fd10a3ece88e1b,191165,1,0,0,rejected_candidate,1214.9,False,False,0.0,0,False,BP,Evie,"7 Northwood Rd, Longueville NSW 2066, Australia",175.0,4,Evie Lane Cove,2 Rosenthal Ave,“The Canopy”,Lane Cove,,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,$0.40/kWh,2023-07-15T12:03:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_606cdfda4e61fa6756bff572c3fcb61f4c6da39d48120e7ab8fd10a3ece88e1b,272613,2,0,,rejected_candidate,1688.9,False,False,0.0,0,False,BP,Chargefox,"7 Northwood Rd, Longueville NSW 2066, Australia",175.0,4,TLE Electrical Artarmon,65 Reserve Road,,St Leonards,2065,CCS (Type 2) | CHAdeMO,22,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_606cdfda4e61fa6756bff572c3fcb61f4c6da39d48120e7ab8fd10a3ece88e1b,272632,3,0,,rejected_candidate,2102.6,False,False,0.0,0,False,BP,Evie,"7 Northwood Rd, Longueville NSW 2066, Australia",175.0,4,Civic Plaza 88 Christie,88 Christie St,,St Leonards,2065,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:12:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_4a72e8dadf98c01f0c62241db9057233fb696a8565264b603d532473c84942a5,190670,1,8,8,combined_evidence,319.8,False,True,0.667,2,False,Tesla,NRMA,72 Lachlan St Hay NSW 2711 Australia,175.0,6,Hay [NRMA],134 Lachlan St,,Hay,2711,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public,Currently free but will be fee at some point.,2021-12-17T02:59:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by combined_evidence.,,
ev_6a77d922a2c828a8aadc9c6fdf4e61297664b0be72b875ecb11a687a62bb9858,272614,1,1,0,rejected_candidate,1633.8,False,False,0.0,0,True,EVE Australia,Chargefox,"8 Federation Rd
Camperdown NSW 2050
Australia",60.0,2,Mirvac South Eveleigh,2 Central Avenue,,Eveleigh,2015,CCS (Type 2) | CHAdeMO | Type 2 (Socket Only),22 | 50,8,4,Operational,Public - Membership Required,Free,2023-07-15T07:56:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_6a77d922a2c828a8aadc9c6fdf4e61297664b0be72b875ecb11a687a62bb9858,193048,2,1,,rejected_candidate,1726.9,False,False,0.0,0,True,EVE Australia,Evie,"8 Federation Rd
Camperdown NSW 2050
Australia",60.0,2,Marrickville Metro,Smidmore Street,,Sydney,2044,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-16T13:40:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_6a77d922a2c828a8aadc9c6fdf4e61297664b0be72b875ecb11a687a62bb9858,273427,3,1,,rejected_candidate,2578.4,False,False,0.0,0,True,EVE Australia,BP Pulse (AU),"8 Federation Rd
Camperdown NSW 2050
Australia",60.0,2,bp pulse Sydenham,339 Princes Hwy,,St Peters,2044,CCS (Type 2),75,2,2,Operational,Public - Membership Required,55c/kWh,2023-08-09T11:35:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_6a77d922a2c828a8aadc9c6fdf4e61297664b0be72b875ecb11a687a62bb9858,272673,4,1,,rejected_candidate,2835.4,False,False,0.0,0,True,EVE Australia,Evie,"8 Federation Rd
Camperdown NSW 2050
Australia",60.0,2,Leichhardt Marketplace,128 Flood Street,,Leichhardt,2040,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-16T12:44:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_6a77d922a2c828a8aadc9c6fdf4e61297664b0be72b875ecb11a687a62bb9858,311308,5,0,,rejected_candidate,1876.5,False,False,0.0,0,False,EVE Australia,Tesla (including non-tesla),"8 Federation Rd
Camperdown NSW 2050
Australia",60.0,2,Tesla Destination Charger,1 Bay Street,,Broadway,2007,CCS (Type 2),22,3,3,Operational,Public,0,2025-03-29T03:34:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_6a77d922a2c828a8aadc9c6fdf4e61297664b0be72b875ecb11a687a62bb9858,100404,6,0,,rejected_candidate,1884.0,False,False,0.0,0,False,EVE Australia,Tesla (Tesla-only charging),"8 Federation Rd
Camperdown NSW 2050
Australia",60.0,2,Broadway Supercharger,1 Bay Street,,Broadway,2007,CCS (Type 2),120,8,8,Operational,Public - Membership Required,AUD 0.42/kWh;other tariffs for older cars,2025-03-21T01:01:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_5b831093929722ee59e4bd6f95db28d1a8249aeeba97c6a98c5e0c022653f204,191953,1,7,2,combined_evidence,693.8,True,False,0.333,1,False,NRMA,NRMA,"8 Stanley St, Bathurst, NSW, 2795, Australia",175.0,4,Bathurst Visitor Information Centre,1 Kendall Avenue,,Bathurst,,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,60c / 54c for NRMA Members,2024-06-14T12:05:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by combined_evidence.,,
ev_5b831093929722ee59e4bd6f95db28d1a8249aeeba97c6a98c5e0c022653f204,190409,2,5,,rejected_candidate,1426.8,False,True,0.333,1,False,NRMA,(Unknown Operator),"8 Stanley St, Bathurst, NSW, 2795, Australia",175.0,4,Bathurst Rail Museum,126 Havannah Street ,,Bathurst,2795,Type 2 (Tethered Connector)  | Type 2 (Socket Only),11 | 22,2,1,Operational,Public,,2021-12-06T09:44:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
